code_geo,libelle,part_commerce_transport_services_2023,population_2022,nb_etablissements_2023,densite_population_2022,taux_activite_2022,mediane_niveau_vie_2021,part_industrie_2023,part_construction_2023,nb_hotels_2022,nb_campings_2022
1319,Relevant,13.0,467.0,10.0,37.7,80.6,25090.0,0.0,43.5,1.0,1.0
1320,Replonges,56.4,3929.0,126.0,236.7,80.0,24890.0,18.6,18.5,3.0,0.0
1321,Revonnas,27.3,905.0,9.0,116.8,82.4,27570.0,9.1,4.5,0.0,0.0
1322,Reyrieux,26.3,5228.0,160.0,333.0,80.3,29130.0,51.3,8.0,1.0,0.0
1323,Reyssouze,16.2,1003.0,15.0,105.1,76.4,23300.0,60.0,15.0,0.0,0.0
1325,Rignieux-le-Franc,34.9,1131.0,19.0,75.3,81.2,26270.0,0.0,20.6,0.0,0.0
1328,Romans,21.8,628.0,18.0,28.1,73.6,25220.0,1.3,2.5,0.0,0.0
1329,Rossillon,55.6,164.0,3.0,20.3,75.5,20680.0,0.0,0.0,0.0,0.0
1331,Saint-Alban,12.5,195.0,6.0,24.1,89.0,24030.0,0.0,0.0,0.0,0.0
1332,Saint-André-de-Bâgé,17.5,819.0,17.0,303.3,85.2,25800.0,18.6,44.3,0.0,0.0
1333,Saint-André-de-Corcy,52.2,3369.0,159.0,162.5,81.7,26550.0,16.6,10.1,0.0,0.0
1334,Saint-André-d'Huiriat,48.1,671.0,16.0,74.6,83.1,24370.0,26.9,7.7,0.0,0.0
1335,Saint-André-le-Bouchoux,41.7,427.0,15.0,45.8,85.0,25930.0,0.0,10.4,0.0,0.0
1336,Saint-André-sur-Vieux-Jonc,18.3,1216.0,30.0,50.2,81.5,24070.0,43.1,2.0,0.0,0.0
1337,Saint-Bénigne,62.3,1351.0,32.0,81.9,78.0,23070.0,12.1,3.4,0.0,0.0
1338,Groslée-Saint-Benoit,32.8,1232.0,29.0,42.6,81.6,23430.0,11.8,30.3,0.0,0.0
1339,Saint-Bernard,22.7,1544.0,32.0,490.2,81.0,32220.0,3.1,10.2,0.0,0.0
1342,Sainte-Croix,67.7,548.0,17.0,51.6,77.6,30350.0,0.0,0.0,1.0,0.0
1343,Saint-Cyr-sur-Menthon,7.7,1867.0,44.0,110.3,82.2,24170.0,74.0,12.1,0.0,0.0
1344,Saint-Denis-lès-Bourg,57.5,6078.0,182.0,483.1,76.7,25580.0,5.9,20.2,0.0,0.0
1345,Saint-Denis-en-Bugey,25.0,2258.0,36.0,865.1,76.7,23670.0,10.6,13.6,0.0,0.0
1346,Saint-Didier-d'Aussiat,48.6,845.0,17.0,55.5,80.1,24190.0,0.0,14.3,0.0,0.0
1347,Saint-Didier-de-Formans,18.1,2176.0,42.0,333.2,79.8,28190.0,0.4,12.8,0.0,0.0
1348,Saint-Didier-sur-Chalaronne,21.8,2969.0,108.0,118.9,80.2,23560.0,52.2,8.3,0.0,1.0
1349,Saint-Éloi,44.4,524.0,10.0,36.7,79.2,26490.0,0.0,14.8,0.0,0.0
1350,Saint-Étienne-du-Bois,42.2,2569.0,86.0,90.5,80.5,24380.0,27.1,9.8,0.0,1.0
1351,Saint-Étienne-sur-Chalaronne,29.0,1625.0,34.0,77.4,79.0,23960.0,1.1,21.5,0.0,0.0
1352,Saint-Étienne-sur-Reyssouze,56.5,576.0,6.0,41.7,85.9,23260.0,8.7,0.0,0.0,0.0
1353,Sainte-Euphémie,51.3,1741.0,29.0,377.7,82.0,27990.0,7.7,17.9,0.0,0.0
1354,Saint-Genis-Pouilly,54.5,14584.0,370.0,1492.7,80.1,30790.0,14.1,7.7,4.0,0.0
1355,Saint-Genis-sur-Menthon,77.6,488.0,12.0,42.3,83.0,24660.0,12.1,0.9,0.0,0.0
1356,Saint-Georges-sur-Renon,10.0,214.0,4.0,37.8,83.1,25660.0,0.0,0.0,0.0,0.0
1357,Saint-Germain-de-Joux,10.6,505.0,9.0,44.8,78.7,21610.0,12.8,8.5,1.0,0.0
1358,Saint-Germain-les-Paroisses,4.5,423.0,8.0,26.0,71.7,23210.0,0.0,13.6,0.0,0.0
1359,Saint-Germain-sur-Renon,29.4,262.0,9.0,16.6,87.7,25790.0,0.0,11.8,0.0,0.0
1360,Saint-Jean-de-Gonville,18.3,2042.0,24.0,165.2,82.4,42220.0,7.9,26.2,0.0,0.0
1361,Saint-Jean-de-Niost,42.9,1862.0,31.0,131.2,79.2,28140.0,4.3,18.6,0.0,1.0
1362,Saint-Jean-de-Thurigneux,36.6,850.0,35.0,53.1,79.2,28910.0,9.7,26.9,0.0,0.0
1363,Saint-Jean-le-Vieux,16.3,1799.0,45.0,117.4,79.9,24660.0,43.0,8.7,0.0,0.0
1364,Saint-Jean-sur-Reyssouze,7.2,764.0,19.0,27.8,82.4,22170.0,50.7,13.0,0.0,0.0
1365,Saint-Jean-sur-Veyle,54.3,1154.0,31.0,102.9,80.7,24530.0,25.8,8.6,0.0,0.0
1366,Sainte-Julie,1.7,1092.0,13.0,97.9,84.2,24930.0,93.8,0.2,1.0,0.0
1367,Saint-Julien-sur-Reyssouze,18.5,687.0,26.0,91.4,80.8,22270.0,12.9,37.1,0.0,0.0
1368,Saint-Julien-sur-Veyle,34.0,853.0,19.0,86.7,80.6,23300.0,8.0,34.0,0.0,0.0
1369,Saint-Just,63.0,953.0,26.0,282.0,74.1,27390.0,13.8,1.9,0.0,0.0
1370,Saint-Laurent-sur-Saône,39.8,1735.0,49.0,3273.6,83.1,19550.0,0.0,7.1,0.0,0.0
1371,Saint-Marcel,32.5,1300.0,16.0,111.7,81.2,25130.0,10.0,2.5,0.0,0.0
1372,Saint-Martin-de-Bavel,47.2,431.0,11.0,50.7,78.3,25590.0,0.0,19.4,0.0,0.0
1373,Saint-Martin-du-Frêne,47.5,1027.0,41.0,53.7,79.2,25030.0,38.4,9.6,0.0,0.0
1374,Saint-Martin-du-Mont,54.8,1953.0,45.0,69.5,82.4,25490.0,17.7,12.0,0.0,0.0
1375,Saint-Martin-le-Châtel,18.8,784.0,12.0,61.4,77.5,25350.0,34.4,6.2,0.0,0.0
1376,Saint-Maurice-de-Beynost,38.9,4243.0,109.0,607.0,78.4,23570.0,47.0,3.7,1.0,0.0
1378,Saint-Maurice-de-Gourdans,47.5,2826.0,57.0,111.3,82.9,28170.0,3.9,16.2,0.0,2.0
1379,Saint-Maurice-de-Rémens,56.8,758.0,14.0,73.2,83.1,24110.0,2.3,5.7,0.0,0.0
1380,Saint-Nizier-le-Bouchoux,14.3,589.0,22.0,20.8,75.0,22400.0,22.4,4.1,0.0,1.0
1381,Saint-Nizier-le-Désert,12.8,922.0,16.0,36.9,83.6,24340.0,15.4,28.2,0.0,1.0
1382,Sainte-Olive,35.3,357.0,12.0,48.3,83.8,25280.0,0.0,11.8,0.0,0.0
1383,Saint-Paul-de-Varax,17.7,1637.0,38.0,63.0,82.7,23200.0,12.3,1.9,1.0,1.0
1384,Saint-Rambert-en-Bugey,35.1,2179.0,52.0,76.3,75.8,20170.0,19.4,4.8,1.0,1.0
1385,Saint-Rémy,31.7,922.0,31.0,124.9,80.9,27430.0,7.7,52.2,0.0,0.0
1386,Saint-Sorlin-en-Bugey,57.3,1140.0,31.0,125.7,77.9,26690.0,16.5,1.1,0.0,0.0
1387,Saint-Sulpice,50.0,259.0,6.0,49.2,83.4,23240.0,0.0,33.3,0.0,0.0
1388,Saint-Trivier-de-Courtes,24.9,1122.0,48.0,67.9,79.0,21030.0,27.4,2.4,0.0,0.0
1389,Saint-Trivier-sur-Moignans,24.7,1910.0,56.0,45.5,83.0,23920.0,31.3,4.5,0.0,0.0
1390,Saint-Vulbas,45.0,1229.0,172.0,57.3,85.6,24750.0,51.6,0.6,1.0,0.0
1391,Salavre,13.1,295.0,9.0,38.0,82.0,22940.0,68.9,9.8,0.0,0.0
1392,Samognat,66.7,645.0,6.0,46.0,81.6,27660.0,0.0,0.0,1.0,0.0
1393,Sandrans,28.2,578.0,15.0,19.9,80.2,25970.0,0.0,12.8,0.0,1.0
1396,Sault-Brénaz,11.1,1007.0,24.0,179.5,79.3,21130.0,78.7,3.2,0.0,0.0
1397,Sauverny,38.5,1003.0,6.0,530.7,79.4,41070.0,2.6,5.1,0.0,0.0
1398,Savigneux,41.2,1459.0,47.0,98.9,83.5,26370.0,15.9,34.5,1.0,0.0
1399,Ségny,84.1,2676.0,50.0,825.9,84.1,42330.0,5.2,0.9,1.0,0.0
1400,Seillonnaz,12.5,136.0,3.0,14.2,72.8,22970.0,0.0,0.0,0.0,0.0
1401,Sergy,19.0,2279.0,14.0,240.9,78.8,42940.0,9.5,9.5,0.0,0.0
1402,Sermoyer,36.0,659.0,15.0,39.5,83.5,22230.0,0.0,8.0,0.0,0.0
1403,Serrières-de-Briord,37.0,1329.0,35.0,165.5,77.9,22690.0,5.2,6.7,0.0,1.0
1404,Serrières-sur-Ain,40.0,135.0,5.0,16.5,80.5,23640.0,0.0,0.0,0.0,0.0
1405,Servas,24.1,1287.0,36.0,98.6,79.7,22670.0,63.7,0.7,0.0,0.0
1406,Servignat,0.0,180.0,2.0,22.5,82.6,23480.0,0.0,0.0,0.0,0.0
1407,Seyssel,50.0,997.0,22.0,415.4,81.2,23780.0,15.3,0.0,1.0,1.0
1408,Simandre-sur-Suran,17.9,664.0,21.0,40.7,78.2,23210.0,69.4,2.2,1.0,1.0
1410,Sonthonnax-la-Montagne,33.3,287.0,9.0,20.3,88.1,27530.0,16.7,5.6,0.0,0.0
1411,Souclin,33.3,263.0,4.0,19.9,85.1,24340.0,0.0,0.0,0.0,0.0
1412,Sulignat,4.8,605.0,17.0,56.0,81.8,24630.0,16.7,2.4,0.0,0.0
1415,Talissieu,8.3,514.0,12.0,107.1,68.2,23340.0,0.0,1.7,0.0,0.0
1416,Tenay,6.8,1024.0,19.0,78.0,75.6,20410.0,41.6,2.5,0.0,0.0
1418,Thil,66.2,1208.0,24.0,234.6,82.1,30620.0,15.6,5.2,0.0,0.0
1419,Thoiry,80.8,6356.0,198.0,219.7,81.6,38950.0,2.7,1.8,1.0,0.0
1420,Thoissey,24.0,1644.0,51.0,1226.9,78.6,20430.0,1.9,0.5,0.0,1.0
1421,Torcieu,6.7,744.0,19.0,69.4,78.1,22620.0,78.6,5.7,0.0,0.0
1422,Tossiat,64.6,1389.0,50.0,136.6,83.6,26180.0,21.0,8.9,0.0,0.0
1423,Toussieux,23.5,1228.0,14.0,259.1,82.8,27870.0,2.9,14.7,0.0,0.0
1424,Tramoyes,33.5,1845.0,47.0,142.7,81.4,31610.0,8.6,10.5,0.0,0.0
1425,La Tranclière,6.8,288.0,12.0,19.5,83.5,25050.0,0.0,29.5,0.0,0.0
1426,Val-Revermont,11.5,2494.0,74.0,54.9,80.1,24280.0,57.5,5.3,1.0,1.0
1427,Trévoux,30.0,6931.0,281.0,1213.8,78.6,23920.0,26.8,4.9,1.0,1.0
1428,Valeins,0.0,131.0,2.0,30.0,78.5,23780.0,0.0,0.0,0.0,0.0
1429,Vandeins,0.0,725.0,10.0,77.1,82.8,24170.0,3.7,51.9,0.0,0.0
1430,Varambon,26.7,664.0,12.0,83.1,81.6,23800.0,26.7,17.8,0.0,0.0
1431,Vaux-en-Bugey,32.9,1218.0,32.0,148.2,82.6,25240.0,51.1,8.2,0.0,0.0
1432,Verjon,21.4,343.0,8.0,67.1,85.7,23640.0,0.0,42.9,0.0,0.0
1433,Vernoux,0.0,296.0,5.0,29.0,82.5,20450.0,0.0,0.0,0.0,0.0
1434,Versailleux,32.3,500.0,10.0,26.6,89.7,25730.0,3.2,25.8,0.0,0.0
1435,Versonnex,25.0,2222.0,19.0,377.2,80.3,38970.0,5.4,3.3,0.0,0.0
1436,Vesancy,28.6,513.0,5.0,47.9,79.9,45200.0,0.0,0.0,0.0,0.0
1437,Vescours,0.0,215.0,2.0,17.2,80.6,23090.0,0.0,0.0,0.0,0.0
1439,Vésines,0.0,97.0,1.0,25.0,93.0,,0.0,0.0,0.0,0.0
1441,Vieu-d'Izenave,11.1,727.0,26.0,30.6,82.7,23450.0,57.9,10.2,0.0,0.0
1443,Villars-les-Dombes,64.1,5059.0,166.0,205.2,80.3,24480.0,3.8,5.6,0.0,2.0
1444,Villebois,30.3,1200.0,14.0,83.0,79.1,22700.0,34.8,6.1,2.0,0.0
1445,Villemotier,27.9,607.0,13.0,43.8,80.0,23580.0,32.6,2.3,0.0,0.0
1446,Villeneuve,38.8,1603.0,44.0,59.8,85.2,26440.0,1.2,22.5,0.0,0.0
1447,Villereversure,8.2,1391.0,36.0,79.7,79.4,23600.0,23.7,5.1,0.0,0.0
1448,Villes,8.7,390.0,7.0,42.3,86.0,30500.0,26.1,26.1,0.0,0.0
1449,Villette-sur-Ain,31.0,763.0,14.0,39.4,77.6,26020.0,4.8,28.6,1.0,0.0
1450,Villieu-Loyes-Mollon,26.8,3831.0,87.0,240.8,80.1,26810.0,35.3,6.7,1.0,1.0
1451,Viriat,32.9,6955.0,382.0,154.5,76.4,25470.0,14.7,4.8,2.0,0.0
1452,Virieu-le-Grand,12.2,1110.0,27.0,88.4,77.2,20600.0,37.8,13.5,0.0,0.0
1453,Arvière-en-Valromey,3.4,715.0,24.0,17.4,78.2,22830.0,9.6,11.1,0.0,0.0
1454,Virignin,52.3,1122.0,39.0,142.4,77.7,24130.0,17.3,2.8,0.0,1.0
1456,Vongnes,0.0,71.0,5.0,34.6,90.6,,33.3,0.0,0.0,0.0
1457,Vonnas,41.5,3233.0,109.0,181.5,78.8,22000.0,32.7,8.6,3.0,1.0
2001,Abbécourt,20.8,513.0,11.0,86.1,77.5,21150.0,0.0,72.7,0.0,0.0
2002,Achery,50.0,586.0,7.0,84.9,76.2,22340.0,0.0,3.6,0.0,0.0
2003,Acy,4.2,1013.0,17.0,86.8,78.9,23020.0,71.6,1.6,0.0,0.0
2004,Agnicourt-et-Séchelles,0.0,188.0,4.0,17.4,73.5,20880.0,0.0,37.5,0.0,0.0
2005,Aguilcourt,0.0,405.0,5.0,38.3,83.2,24020.0,0.0,0.0,0.0,0.0
2006,Aisonville-et-Bernoville,52.6,257.0,6.0,29.4,73.6,21910.0,0.0,26.3,0.0,0.0
2007,Aizelles,0.0,119.0,1.0,24.4,74.4,22340.0,0.0,0.0,0.0,1.0
2008,Aizy-Jouy,46.2,308.0,5.0,21.1,80.6,21950.0,0.0,0.0,0.0,0.0
2009,Alaincourt,12.5,522.0,6.0,88.5,82.1,22980.0,0.0,18.8,0.0,0.0
2010,Allemant,0.0,166.0,3.0,32.4,78.8,21980.0,22.2,0.0,0.0,0.0
2011,Ambleny,12.3,1203.0,28.0,69.5,80.2,24380.0,9.0,26.1,0.0,0.0
2012,Ambrief,42.9,81.0,4.0,18.0,87.8,,0.0,0.0,0.0,0.0
2013,Amifontaine,45.7,386.0,16.0,13.8,75.2,23230.0,0.0,27.1,0.0,0.0
2014,Amigny-Rouy,8.3,710.0,12.0,54.3,77.3,23040.0,6.2,58.3,0.0,0.0
2015,Ancienville,0.0,78.0,2.0,20.3,79.2,,0.0,0.0,0.0,0.0
2016,Andelain,28.6,211.0,4.0,72.5,76.9,21900.0,0.0,0.0,0.0,0.0
2017,Anguilcourt-le-Sart,0.0,281.0,9.0,30.7,81.0,21630.0,15.8,0.0,0.0,0.0
2018,Anizy-le-Grand,35.7,2510.0,59.0,122.0,71.7,20610.0,12.8,11.8,0.0,0.0
2019,Annois,61.5,352.0,5.0,59.7,72.6,21860.0,0.0,15.4,0.0,0.0
2020,Any-Martin-Rieux,0.0,455.0,11.0,25.7,71.0,19970.0,8.3,33.3,0.0,0.0
2021,Archon,0.0,77.0,5.0,12.1,73.5,,0.0,16.7,0.0,0.0
2022,Arcy-Sainte-Restitue,33.3,398.0,11.0,15.1,79.8,23140.0,9.5,0.0,0.0,0.0
2023,Armentières-sur-Ourcq,28.6,98.0,6.0,14.4,84.5,22610.0,0.0,28.6,0.0,0.0
2024,Arrancy,0.0,45.0,2.0,8.1,84.6,,0.0,0.0,0.0,0.0
2025,Artemps,16.7,363.0,10.0,57.5,81.7,23930.0,0.0,61.1,0.0,0.0
2027,Assis-sur-Serre,0.0,203.0,6.0,25.2,77.4,19990.0,13.3,13.3,0.0,0.0
2028,Athies-sous-Laon,22.8,2600.0,44.0,168.4,76.4,22820.0,27.7,37.3,0.0,0.0
2029,Attilly,77.8,345.0,3.0,29.2,76.5,24790.0,0.0,0.0,0.0,0.0
2030,Aubencheul-aux-Bois,25.0,243.0,6.0,115.2,73.2,22440.0,58.3,0.0,0.0,0.0
2031,Aubenton,10.7,659.0,16.0,27.8,79.4,18600.0,7.1,2.7,0.0,0.0
2032,Aubigny-aux-Kaisnes,0.0,239.0,6.0,64.2,80.1,20000.0,57.1,0.0,0.0,0.0
2033,Aubigny-en-Laonnois,28.6,101.0,3.0,22.9,80.3,26440.0,42.9,0.0,0.0,0.0
2034,Audignicourt,15.4,110.0,7.0,19.4,83.9,21270.0,0.0,38.5,0.0,0.0
2035,Audigny,9.1,282.0,8.0,26.3,76.8,19950.0,0.0,0.0,0.0,0.0
2036,Augy,0.0,68.0,2.0,26.2,80.4,,0.0,0.0,0.0,0.0
2037,Aulnois-sous-Laon,13.8,1366.0,19.0,136.5,77.5,21970.0,5.8,4.6,0.0,0.0
2038,Les Autels,0.0,63.0,3.0,10.5,75.0,,0.0,50.0,0.0,0.0
2039,Autremencourt,41.7,175.0,7.0,19.1,73.7,20530.0,8.3,0.0,0.0,0.0
2040,Autreppes,16.7,176.0,6.0,26.0,79.1,21270.0,0.0,0.0,0.0,0.0
2041,Autreville,65.3,791.0,9.0,222.8,76.7,23160.0,0.0,13.3,0.0,0.0
2042,Azy-sur-Marne,2.3,370.0,8.0,133.1,75.1,23970.0,0.0,75.0,0.0,0.0
2043,Bagneux,0.0,62.0,1.0,28.1,67.4,,0.0,0.0,0.0,0.0
2044,Bancigny,0.0,25.0,2.0,7.5,63.6,,0.0,66.7,0.0,0.0
2046,Barenton-Bugny,85.4,556.0,33.0,48.9,77.0,23250.0,4.4,2.6,0.0,0.0
2047,Barenton-Cel,11.1,108.0,5.0,16.1,80.5,23580.0,0.0,0.0,0.0,0.0
2048,Barenton-sur-Serre,50.0,128.0,5.0,15.9,88.8,22840.0,0.0,10.0,0.0,0.0
2049,Barisis-aux-Bois,81.0,746.0,8.0,49.4,80.0,23500.0,0.0,2.4,0.0,0.0
2050,Barzy-en-Thiérache,75.0,317.0,7.0,41.5,82.2,21140.0,0.0,0.0,0.0,0.0
2051,Barzy-sur-Marne,0.0,399.0,14.0,52.8,80.4,25580.0,0.0,6.8,0.0,0.0
2052,Bassoles-Aulers,50.0,130.0,3.0,18.5,67.9,22970.0,0.0,0.0,0.0,0.0
2053,Vallées en Champagne,14.0,590.0,27.0,14.3,80.3,26580.0,0.0,16.0,1.0,0.0
2054,Bazoches-et-Saint-Thibaut,7.4,517.0,12.0,38.0,81.6,24020.0,3.7,29.6,0.0,0.0
2055,Beaumé,0.0,84.0,2.0,9.2,80.0,,0.0,66.7,0.0,0.0
2056,Beaumont-en-Beine,92.3,172.0,5.0,31.8,81.7,22300.0,0.0,0.0,0.0,0.0
2057,Beaurevoir,22.9,1324.0,34.0,60.9,72.2,19030.0,9.4,2.6,0.0,0.0
2058,Beaurieux,25.0,813.0,29.0,83.9,80.4,20510.0,7.3,15.3,0.0,0.0
2059,Beautor,50.7,2625.0,44.0,352.8,69.3,17760.0,30.8,8.1,0.0,0.0
2060,Beauvois-en-Vermandois,0.0,257.0,5.0,34.2,81.5,22740.0,0.0,7.1,0.0,0.0
2061,Becquigny,25.0,263.0,2.0,56.3,73.8,19290.0,0.0,0.0,0.0,0.0
2062,Belleau,81.0,133.0,4.0,19.8,81.2,28100.0,0.0,0.0,0.0,0.0
2063,Bellenglise,50.0,379.0,8.0,59.2,83.0,22500.0,0.0,8.3,0.0,0.0
2064,Belleu,40.2,3624.0,66.0,800.0,72.2,20140.0,8.2,10.0,0.0,0.0
2065,Bellicourt,8.0,561.0,17.0,57.4,76.2,21080.0,21.0,5.1,0.0,0.0
2066,Benay,8.7,188.0,5.0,27.6,63.2,22250.0,0.0,91.3,0.0,0.0
2067,Bergues-sur-Sambre,0.0,206.0,7.0,46.7,69.3,23420.0,0.0,37.5,0.0,0.0
2068,Berlancourt,0.0,81.0,2.0,15.6,87.5,,0.0,0.0,0.0,0.0
2069,Berlise,0.0,104.0,1.0,15.8,60.3,,0.0,0.0,0.0,0.0
2070,Bernot,22.9,434.0,10.0,26.2,73.1,22110.0,0.0,5.7,0.0,0.0
2071,Berny-Rivière,68.9,633.0,18.0,80.4,80.9,23920.0,0.0,4.4,0.0,1.0
2072,Berrieux,0.0,177.0,3.0,35.5,83.9,25760.0,0.0,42.9,0.0,0.0
2073,Berry-au-Bac,15.7,720.0,10.0,88.9,78.6,21950.0,0.0,1.4,0.0,0.0
2074,Bertaucourt-Epourdon,0.0,586.0,6.0,78.6,76.0,21750.0,23.1,0.0,0.0,0.0
2075,Berthenicourt,0.0,198.0,5.0,64.5,78.8,22760.0,0.0,10.0,0.0,0.0
2076,Bertricourt,0.0,154.0,5.0,34.4,82.6,28980.0,42.9,0.0,0.0,0.0
2078,Besmé,0.0,166.0,2.0,62.4,73.3,21360.0,0.0,0.0,0.0,0.0
2079,Besmont,9.1,137.0,6.0,8.6,79.0,20070.0,0.0,18.2,0.0,0.0
2080,Besny-et-Loizy,40.0,314.0,4.0,32.2,77.4,26260.0,0.0,0.0,0.0,0.0
2081,Béthancourt-en-Vaux,56.5,425.0,6.0,98.8,76.8,24090.0,0.0,0.0,0.0,0.0
2082,Beugneux,0.0,117.0,4.0,15.2,83.5,22980.0,0.0,16.7,0.0,0.0
2083,Beuvardes,15.8,741.0,11.0,47.3,81.7,23490.0,0.0,28.1,0.0,0.0
2084,Bézu-le-Guéry,26.3,250.0,11.0,22.5,83.7,25230.0,0.0,15.8,0.0,0.0
2085,Bézu-Saint-Germain,43.9,991.0,31.0,89.0,78.6,23830.0,41.8,9.7,0.0,0.0
2086,Bichancourt,1.7,989.0,9.0,127.9,74.0,22450.0,0.0,60.0,0.0,0.0
2087,Bieuxy,0.0,34.0,2.0,7.6,85.0,,0.0,0.0,0.0,0.0
2088,Bièvres,0.0,80.0,1.0,30.3,66.7,,0.0,0.0,0.0,0.0
2089,Billy-sur-Aisne,39.8,1141.0,35.0,152.7,82.7,22590.0,16.9,2.7,0.0,0.0
2090,Billy-sur-Ourcq,20.0,195.0,5.0,19.2,75.2,22540.0,0.0,0.0,0.0,0.0
2091,Blanzy-lès-Fismes,75.0,91.0,2.0,17.3,84.3,23880.0,0.0,0.0,0.0,0.0
2093,Blérancourt,36.9,1212.0,25.0,112.2,72.9,19760.0,10.1,4.2,1.0,0.0
2094,Blesmes,41.7,473.0,23.0,48.8,74.2,25760.0,31.1,22.5,0.0,0.0
2095,Bohain-en-Vermandois,26.5,5724.0,159.0,180.3,61.3,16190.0,16.7,8.3,0.0,0.0
2096,Bois-lès-Pargny,0.0,188.0,5.0,18.2,79.5,23420.0,0.0,40.0,0.0,0.0
2097,Boncourt,15.5,270.0,11.0,20.3,75.2,19640.0,0.0,72.4,0.0,0.0
2098,Bonneil,4.8,376.0,14.0,178.2,81.1,26710.0,0.0,4.8,0.0,0.0
2099,Bonnesvalyn,0.0,207.0,4.0,32.6,77.4,22880.0,0.0,0.0,0.0,0.0
2100,Bony,60.0,139.0,5.0,17.4,72.7,19850.0,0.0,0.0,0.0,0.0
2101,Bosmont-sur-Serre,12.5,171.0,5.0,17.7,74.7,21500.0,25.0,0.0,0.0,0.0
2102,Bouconville-Vauclair,87.8,184.0,10.0,14.1,70.6,23830.0,0.0,0.0,0.0,0.0
2103,Boué,4.6,1316.0,39.0,126.1,74.6,20360.0,86.7,2.0,0.0,1.0
2104,Bouffignereux,0.0,95.0,2.0,21.8,80.0,27530.0,0.0,85.7,0.0,0.0
2105,Bouresches,2.9,187.0,6.0,24.9,74.8,23410.0,0.0,73.5,0.0,0.0
2106,Bourg-et-Comin,8.0,809.0,16.0,158.0,76.8,20250.0,4.8,5.6,0.0,2.0
2107,Bourguignon-sous-Coucy,0.0,104.0,2.0,37.1,66.7,,0.0,0.0,0.0,0.0
2108,Bourguignon-sous-Montbavin,0.0,146.0,2.0,76.0,89.0,25450.0,0.0,0.0,0.0,0.0
2109,La Bouteille,60.0,468.0,14.0,24.6,78.0,20990.0,1.7,11.7,0.0,0.0
2110,Braine,24.7,2243.0,69.0,193.2,74.2,20580.0,28.2,3.7,0.0,0.0
2111,Brancourt-en-Laonnois,5.9,710.0,8.0,108.2,75.0,23310.0,29.4,35.3,0.0,0.0
2112,Brancourt-le-Grand,17.2,558.0,13.0,42.5,84.4,22020.0,10.3,10.3,0.0,0.0
2114,Brasles,40.0,1711.0,47.0,229.7,76.3,22080.0,2.5,14.9,0.0,0.0
2115,Braye-en-Laonnois,14.3,189.0,5.0,23.4,80.2,22290.0,0.0,0.0,0.0,0.0
2116,Braye-en-Thiérache,0.0,133.0,2.0,14.5,60.3,21300.0,25.0,0.0,0.0,0.0
2117,Bray-Saint-Christophe,0.0,65.0,1.0,22.6,75.0,,0.0,0.0,0.0,0.0
2118,Braye,20.0,130.0,3.0,97.0,84.4,22420.0,0.0,0.0,0.0,0.0
2119,Brécy,43.2,317.0,10.0,31.8,81.3,23500.0,0.0,10.8,0.0,0.0
2120,Brenelle,48.6,194.0,4.0,44.7,74.1,22100.0,37.8,0.0,0.0,0.0
2121,Breny,73.7,219.0,6.0,48.5,73.1,21500.0,0.0,0.0,0.0,0.0
2122,Brie,0.0,54.0,2.0,19.3,66.7,,0.0,0.0,0.0,0.0
2123,Brissay-Choigny,0.0,297.0,10.0,33.1,79.7,22810.0,26.1,4.3,0.0,0.0
2124,Brissy-Hamégicourt,30.8,653.0,6.0,52.7,77.9,21140.0,7.7,7.7,0.0,0.0
2125,Brumetz,64.3,179.0,9.0,24.7,77.6,23200.0,0.0,21.4,0.0,0.0
2126,Brunehamel,39.1,458.0,17.0,51.5,72.5,17550.0,4.3,21.7,0.0,0.0
2127,Bruyères-sur-Fère,52.9,195.0,6.0,21.5,75.6,20700.0,0.0,29.4,0.0,0.0
2128,Bruyères-et-Montbérault,46.6,1419.0,50.0,122.2,77.7,23910.0,8.8,27.4,0.0,0.0
2129,Bruys,60.0,19.0,4.0,3.3,69.2,,0.0,0.0,0.0,0.0
2130,Bucilly,14.3,202.0,6.0,15.7,79.2,19480.0,0.0,0.0,0.0,0.0
2131,Bucy-le-Long,10.9,1915.0,35.0,148.9,78.3,23900.0,62.2,10.5,0.0,0.0
2132,Bucy-lès-Cerny,41.7,188.0,5.0,21.5,75.7,24200.0,0.0,0.0,0.0,0.0
2133,Bucy-lès-Pierrepont,15.4,406.0,10.0,28.1,75.2,19120.0,0.0,0.0,0.0,0.0
2134,Buire,58.9,822.0,26.0,199.0,74.7,21200.0,7.7,10.9,0.0,0.0
2135,Buironfosse,65.8,1125.0,24.0,63.9,75.0,19400.0,5.2,0.6,0.0,0.0
2136,Burelles,16.7,123.0,7.0,8.9,74.7,23000.0,0.0,33.3,0.0,0.0
2137,Bussiares,40.0,131.0,4.0,17.7,77.2,23060.0,0.0,0.0,0.0,0.0
2138,Buzancy,28.6,183.0,3.0,38.5,75.0,25330.0,0.0,14.3,0.0,0.0
2139,Caillouël-Crépigny,9.8,459.0,9.0,69.2,77.8,23580.0,0.0,29.3,0.0,0.0
2140,Camelin,19.7,436.0,11.0,47.7,69.9,20540.0,0.0,63.6,0.0,0.0
2141,La Capelle,26.5,1757.0,69.0,143.3,68.5,18690.0,22.4,0.2,0.0,0.0
2142,Castres,0.0,247.0,3.0,43.3,80.8,26180.0,0.0,86.7,0.0,0.0
