Code;Libellé;Part des effectifs des commerces, transports, services divers 2023;Population municipale 2022;Nombre d'établissements 2023;Densité de population (historique depuis 1876) 2022;Taux d'activité par tranche d'âge 2022;Médiane du niveau de vie 2021;Part des effectifs de l'industrie 2023;Part des effectifs de la construction 2023
1418;Thil;66.2;1208;24;234.6;82.1;30620;15.6;5.2
1419;Thoiry;80.8;6356;198;219.7;81.6;38950;2.7;1.8
1420;Thoissey;24,0;1644;51;1226.9;78.6;20430;1.9;0.5
1421;Torcieu;6.7;744;19;69.4;78.1;22620;78.6;5.7
1422;Tossiat;64.6;1389;50;136.6;83.6;26180;21,0;8.9
1423;Toussieux;23.5;1228;14;259.1;82.8;27870;2.9;14.7
1424;Tramoyes;33.5;1845;47;142.7;81.4;31610;8.6;10.5
1425;La Tranclière;6.8;288;12;19.5;83.5;25050;0,0;29.5
1426;Val-Revermont;11.5;2494;74;54.9;80.1;24280;57.5;5.3
1427;Trévoux;30,0;6931;281;1213.8;78.6;23920;26.8;4.9
1428;Valeins;0,0;131;2;30,0;78.5;23780;0,0;0,0
1429;Vandeins;0,0;725;10;77.1;82.8;24170;3.7;51.9
1430;Varambon;26.7;664;12;83.1;81.6;23800;26.7;17.8
1431;Vaux-en-Bugey;32.9;1218;32;148.2;82.6;25240;51.1;8.2
1432;Verjon;21.4;343;8;67.1;85.7;23640;0,0;42.9
1433;Vernoux;0,0;296;5;29,0;82.5;20450;0,0;0,0
1434;Versailleux;32.3;500;10;26.6;89.7;25730;3.2;25.8
1435;Versonnex;25,0;2222;19;377.2;80.3;38970;5.4;3.3
1436;Vesancy;28.6;513;5;47.9;79.9;45200;0,0;0,0
1437;Vescours;0,0;215;2;17.2;80.6;23090;0,0;0,0
1439;Vésines;0,0;97;1;25,0;93,0;N/A - secret statistique;0,0;0,0
1441;Vieu-d'Izenave;11.1;727;26;30.6;82.7;23450;57.9;10.2
1443;Villars-les-Dombes;64.1;5059;166;205.2;80.3;24480;3.8;5.6
1444;Villebois;30.3;1200;14;83,0;79.1;22700;34.8;6.1
1445;Villemotier;27.9;607;13;43.8;80,0;23580;32.6;2.3
1446;Villeneuve;38.8;1603;44;59.8;85.2;26440;1.2;22.5
1447;Villereversure;8.2;1391;36;79.7;79.4;23600;23.7;5.1
1448;Villes;8.7;390;7;42.3;86,0;30500;26.1;26.1
1449;Villette-sur-Ain;31,0;763;14;39.4;77.6;26020;4.8;28.6
1450;Villieu-Loyes-Mollon;26.8;3831;87;240.8;80.1;26810;35.3;6.7
1451;Viriat;32.9;6955;382;154.5;76.4;25470;14.7;4.8
1452;Virieu-le-Grand;12.2;1110;27;88.4;77.2;20600;37.8;13.5
1453;Arvière-en-Valromey;3.4;715;24;17.4;78.2;22830;9.6;11.1
1454;Virignin;52.3;1122;39;142.4;77.7;24130;17.3;2.8
1456;Vongnes;0,0;71;5;34.6;90.6;N/A - secret statistique;33.3;0,0
1457;Vonnas;41.5;3233;109;181.5;78.8;22000;32.7;8.6
2001;Abbécourt;20.8;513;11;86.1;77.5;21150;0,0;72.7
2002;Achery;50,0;586;7;84.9;76.2;22340;0,0;3.6
2003;Acy;4.2;1013;17;86.8;78.9;23020;71.6;1.6
2004;Agnicourt-et-Séchelles;0,0;188;4;17.4;73.5;20880;0,0;37.5
2005;Aguilcourt;0,0;405;5;38.3;83.2;24020;0,0;0,0
2006;Aisonville-et-Bernoville;52.6;257;6;29.4;73.6;21910;0,0;26.3
2007;Aizelles;0,0;119;1;24.4;74.4;22340;0,0;0,0
2008;Aizy-Jouy;46.2;308;5;21.1;80.6;21950;0,0;0,0
2009;Alaincourt;12.5;522;6;88.5;82.1;22980;0,0;18.8
2010;Allemant;0,0;166;3;32.4;78.8;21980;22.2;0,0
2011;Ambleny;12.3;1203;28;69.5;80.2;24380;9,0;26.1
2012;Ambrief;42.9;81;4;18,0;87.8;N/A - secret statistique;0,0;0,0
2013;Amifontaine;45.7;386;16;13.8;75.2;23230;0,0;27.1
2014;Amigny-Rouy;8.3;710;12;54.3;77.3;23040;6.2;58.3
2015;Ancienville;0,0;78;2;20.3;79.2;N/A - secret statistique;0,0;0,0
2016;Andelain;28.6;211;4;72.5;76.9;21900;0,0;0,0
2017;Anguilcourt-le-Sart;0,0;281;9;30.7;81,0;21630;15.8;0,0
2018;Anizy-le-Grand;35.7;2510;59;122,0;71.7;20610;12.8;11.8
2019;Annois;61.5;352;5;59.7;72.6;21860;0,0;15.4
2020;Any-Martin-Rieux;0,0;455;11;25.7;71,0;19970;8.3;33.3
2021;Archon;0,0;77;5;12.1;73.5;N/A - secret statistique;0,0;16.7
2022;Arcy-Sainte-Restitue;33.3;398;11;15.1;79.8;23140;9.5;0,0
2023;Armentières-sur-Ourcq;28.6;98;6;14.4;84.5;22610;0,0;28.6
2024;Arrancy;0,0;45;2;8.1;84.6;N/A - secret statistique;0,0;0,0
2025;Artemps;16.7;363;10;57.5;81.7;23930;0,0;61.1
2027;Assis-sur-Serre;0,0;203;6;25.2;77.4;19990;13.3;13.3
2028;Athies-sous-Laon;22.8;2600;44;168.4;76.4;22820;27.7;37.3
2029;Attilly;77.8;345;3;29.2;76.5;24790;0,0;0,0
2030;Aubencheul-aux-Bois;25,0;243;6;115.2;73.2;22440;58.3;0,0
2031;Aubenton;10.7;659;16;27.8;79.4;18600;7.1;2.7
2032;Aubigny-aux-Kaisnes;0,0;239;6;64.2;80.1;20000;57.1;0,0
2033;Aubigny-en-Laonnois;28.6;101;3;22.9;80.3;26440;42.9;0,0
2034;Audignicourt;15.4;110;7;19.4;83.9;21270;0,0;38.5
2035;Audigny;9.1;282;8;26.3;76.8;19950;0,0;0,0
2036;Augy;0,0;68;2;26.2;80.4;N/A - secret statistique;0,0;0,0
2037;Aulnois-sous-Laon;13.8;1366;19;136.5;77.5;21970;5.8;4.6
2038;Les Autels;0,0;63;3;10.5;75,0;N/A - secret statistique;0,0;50,0
2039;Autremencourt;41.7;175;7;19.1;73.7;20530;8.3;0,0
2040;Autreppes;16.7;176;6;26,0;79.1;21270;0,0;0,0
2041;Autreville;65.3;791;9;222.8;76.7;23160;0,0;13.3
2042;Azy-sur-Marne;2.3;370;8;133.1;75.1;23970;0,0;75,0
2043;Bagneux;0,0;62;1;28.1;67.4;N/A - secret statistique;0,0;0,0
2044;Bancigny;0,0;25;2;7.5;63.6;N/A - secret statistique;0,0;66.7
2046;Barenton-Bugny;85.4;556;33;48.9;77,0;23250;4.4;2.6
2047;Barenton-Cel;11.1;108;5;16.1;80.5;23580;0,0;0,0
2048;Barenton-sur-Serre;50,0;128;5;15.9;88.8;22840;0,0;10,0
2049;Barisis-aux-Bois;81,0;746;8;49.4;80,0;23500;0,0;2.4
2050;Barzy-en-Thiérache;75,0;317;7;41.5;82.2;21140;0,0;0,0
2051;Barzy-sur-Marne;0,0;399;14;52.8;80.4;25580;0,0;6.8
2052;Bassoles-Aulers;50,0;130;3;18.5;67.9;22970;0,0;0,0
2053;Vallées en Champagne;14,0;590;27;14.3;80.3;26580;0,0;16,0
2054;Bazoches-et-Saint-Thibaut;7.4;517;12;38,0;81.6;24020;3.7;29.6
2055;Beaumé;0,0;84;2;9.2;80,0;N/A - secret statistique;0,0;66.7
2056;Beaumont-en-Beine;92.3;172;5;31.8;81.7;22300;0,0;0,0
2057;Beaurevoir;22.9;1324;34;60.9;72.2;19030;9.4;2.6
2058;Beaurieux;25,0;813;29;83.9;80.4;20510;7.3;15.3
2059;Beautor;50.7;2625;44;352.8;69.3;17760;30.8;8.1
2060;Beauvois-en-Vermandois;0,0;257;5;34.2;81.5;22740;0,0;7.1
2061;Becquigny;25,0;263;2;56.3;73.8;19290;0,0;0,0
2062;Belleau;81,0;133;4;19.8;81.2;28100;0,0;0,0
2063;Bellenglise;50,0;379;8;59.2;83,0;22500;0,0;8.3
2064;Belleu;40.2;3624;66;800,0;72.2;20140;8.2;10,0
2065;Bellicourt;8,0;561;17;57.4;76.2;21080;21,0;5.1
2066;Benay;8.7;188;5;27.6;63.2;22250;0,0;91.3
2067;Bergues-sur-Sambre;0,0;206;7;46.7;69.3;23420;0,0;37.5
2068;Berlancourt;0,0;81;2;15.6;87.5;N/A - secret statistique;0,0;0,0
2069;Berlise;0,0;104;1;15.8;60.3;N/A - secret statistique;0,0;0,0
2070;Bernot;22.9;434;10;26.2;73.1;22110;0,0;5.7
2071;Berny-Rivière;68.9;633;18;80.4;80.9;23920;0,0;4.4
2072;Berrieux;0,0;177;3;35.5;83.9;25760;0,0;42.9
2073;Berry-au-Bac;15.7;720;10;88.9;78.6;21950;0,0;1.4
2074;Bertaucourt-Epourdon;0,0;586;6;78.6;76,0;21750;23.1;0,0
2075;Berthenicourt;0,0;198;5;64.5;78.8;22760;0,0;10,0
2076;Bertricourt;0,0;154;5;34.4;82.6;28980;42.9;0,0
2078;Besmé;0,0;166;2;62.4;73.3;21360;0,0;0,0
2079;Besmont;9.1;137;6;8.6;79,0;20070;0,0;18.2
2080;Besny-et-Loizy;40,0;314;4;32.2;77.4;26260;0,0;0,0
2081;Béthancourt-en-Vaux;56.5;425;6;98.8;76.8;24090;0,0;0,0
2082;Beugneux;0,0;117;4;15.2;83.5;22980;0,0;16.7
2083;Beuvardes;15.8;741;11;47.3;81.7;23490;0,0;28.1
2084;Bézu-le-Guéry;26.3;250;11;22.5;83.7;25230;0,0;15.8
2085;Bézu-Saint-Germain;43.9;991;31;89,0;78.6;23830;41.8;9.7
2086;Bichancourt;1.7;989;9;127.9;74,0;22450;0,0;60,0
2087;Bieuxy;0,0;34;2;7.6;85,0;N/A - secret statistique;0,0;0,0
2088;Bièvres;0,0;80;1;30.3;66.7;N/A - secret statistique;0,0;0,0
2089;Billy-sur-Aisne;39.8;1141;35;152.7;82.7;22590;16.9;2.7
2090;Billy-sur-Ourcq;20,0;195;5;19.2;75.2;22540;0,0;0,0
2091;Blanzy-lès-Fismes;75,0;91;2;17.3;84.3;23880;0,0;0,0
2093;Blérancourt;36.9;1212;25;112.2;72.9;19760;10.1;4.2
2094;Blesmes;41.7;473;23;48.8;74.2;25760;31.1;22.5
2095;Bohain-en-Vermandois;26.5;5724;159;180.3;61.3;16190;16.7;8.3
2096;Bois-lès-Pargny;0,0;188;5;18.2;79.5;23420;0,0;40,0
2097;Boncourt;15.5;270;11;20.3;75.2;19640;0,0;72.4
2098;Bonneil;4.8;376;14;178.2;81.1;26710;0,0;4.8
2099;Bonnesvalyn;0,0;207;4;32.6;77.4;22880;0,0;0,0
2100;Bony;60,0;139;5;17.4;72.7;19850;0,0;0,0
2101;Bosmont-sur-Serre;12.5;171;5;17.7;74.7;21500;25,0;0,0
2102;Bouconville-Vauclair;87.8;184;10;14.1;70.6;23830;0,0;0,0
2103;Boué;4.6;1316;39;126.1;74.6;20360;86.7;2,0
2104;Bouffignereux;0,0;95;2;21.8;80,0;27530;0,0;85.7
2105;Bouresches;2.9;187;6;24.9;74.8;23410;0,0;73.5
2106;Bourg-et-Comin;8,0;809;16;158,0;76.8;20250;4.8;5.6
2107;Bourguignon-sous-Coucy;0,0;104;2;37.1;66.7;N/A - secret statistique;0,0;0,0
2108;Bourguignon-sous-Montbavin;0,0;146;2;76,0;89,0;25450;0,0;0,0
2109;La Bouteille;60,0;468;14;24.6;78,0;20990;1.7;11.7
2110;Braine;24.7;2243;69;193.2;74.2;20580;28.2;3.7
2111;Brancourt-en-Laonnois;5.9;710;8;108.2;75,0;23310;29.4;35.3
2112;Brancourt-le-Grand;17.2;558;13;42.5;84.4;22020;10.3;10.3
2114;Brasles;40,0;1711;47;229.7;76.3;22080;2.5;14.9
2115;Braye-en-Laonnois;14.3;189;5;23.4;80.2;22290;0,0;0,0
2116;Braye-en-Thiérache;0,0;133;2;14.5;60.3;21300;25,0;0,0
2117;Bray-Saint-Christophe;0,0;65;1;22.6;75,0;N/A - secret statistique;0,0;0,0
2118;Braye;20,0;130;3;97,0;84.4;22420;0,0;0,0
2119;Brécy;43.2;317;10;31.8;81.3;23500;0,0;10.8
2120;Brenelle;48.6;194;4;44.7;74.1;22100;37.8;0,0
2121;Breny;73.7;219;6;48.5;73.1;21500;0,0;0,0
2122;Brie;0,0;54;2;19.3;66.7;N/A - secret statistique;0,0;0,0
2123;Brissay-Choigny;0,0;297;10;33.1;79.7;22810;26.1;4.3
2124;Brissy-Hamégicourt;30.8;653;6;52.7;77.9;21140;7.7;7.7
2125;Brumetz;64.3;179;9;24.7;77.6;23200;0,0;21.4
2126;Brunehamel;39.1;458;17;51.5;72.5;17550;4.3;21.7
2127;Bruyères-sur-Fère;52.9;195;6;21.5;75.6;20700;0,0;29.4
2128;Bruyères-et-Montbérault;46.6;1419;50;122.2;77.7;23910;8.8;27.4
2129;Bruys;60,0;19;4;3.3;69.2;N/A - secret statistique;0,0;0,0
2130;Bucilly;14.3;202;6;15.7;79.2;19480;0,0;0,0
2131;Bucy-le-Long;10.9;1915;35;148.9;78.3;23900;62.2;10.5
2132;Bucy-lès-Cerny;41.7;188;5;21.5;75.7;24200;0,0;0,0
2133;Bucy-lès-Pierrepont;15.4;406;10;28.1;75.2;19120;0,0;0,0
2134;Buire;58.9;822;26;199,0;74.7;21200;7.7;10.9
2135;Buironfosse;65.8;1125;24;63.9;75,0;19400;5.2;0.6
2136;Burelles;16.7;123;7;8.9;74.7;23000;0,0;33.3
2137;Bussiares;40,0;131;4;17.7;77.2;23060;0,0;0,0
2138;Buzancy;28.6;183;3;38.5;75,0;25330;0,0;14.3
2139;Caillouël-Crépigny;9.8;459;9;69.2;77.8;23580;0,0;29.3
2140;Camelin;19.7;436;11;47.7;69.9;20540;0,0;63.6
2141;La Capelle;26.5;1757;69;143.3;68.5;18690;22.4;0.2
2142;Castres;0,0;247;3;43.3;80.8;26180;0,0;86.7
2143;Le Catelet;22.7;185;13;451.2;74.8;20010;0.9;0,0
2144;Caulaincourt;85.7;144;4;24.2;74.5;24290;0,0;0,0
2145;Caumont;0,0;546;13;95.6;75,0;23920;16.2;54.1
2146;Celles-lès-Condé;0,0;94;4;24,0;90,0;N/A - secret statistique;28.6;14.3
2148;Celles-sur-Aisne;82.1;252;5;40.9;78.9;22490;0,0;0,0
2149;Cerizy;0,0;59;4;14.8;70.3;N/A - secret statistique;64.3;21.4
2150;Cerny-en-Laonnois;72.7;63;2;8.7;76.3;N/A - secret statistique;0,0;0,0
2151;Cerny-lès-Bucy;0,0;113;2;35.4;81.1;N/A - secret statistique;0,0;50,0
2152;Cerseuil;0,0;88;4;19.1;87.8;N/A - secret statistique;0,0;33.3
2153;Cessières-Suzy;38.1;796;9;39.4;80.4;23530;0,0;0,0
2154;Chacrise;21.6;367;10;28.8;80.9;22240;0,0;43.2
2155;Chaillevois;0,0;197;2;90.8;73.7;24300;66.7;0,0
2156;Chalandry;12.5;242;4;31.6;70.9;20700;37.5;0,0
2157;Chambry;71.8;831;85;93.5;76,0;22440;22.7;0.9
2158;Chamouille;95,0;270;14;80.8;83.4;21760;0.9;0,0
2159;Champs;20,0;311;7;34,0;74.3;20810;0,0;10,0
2160;Chaourse;23,0;497;13;26.7;73.1;19710;64.4;1.1
2162;La Chapelle-sur-Chézy;0,0;299;5;37.8;72.6;23470;0,0;50,0
2163;Charly-sur-Marne;30.7;2584;132;125.9;77.5;21500;4.5;5.3
2164;Le Charmel;0,0;324;6;33,0;77.8;22620;0,0;8.3
2165;Charmes;16,0;1596;34;436.1;74.1;20900;68.2;0.6
2166;Chartèves;28.6;358;3;40.9;78.2;24770;0,0;0,0
2167;Chassemy;29,0;898;13;82.8;77.8;23340;19.4;32.3
2168;Château-Thierry;41.7;15068;597;910.5;71.2;19150;16.6;3,0
2169;Châtillon-lès-Sons;0,0;83;6;7.9;70.6;N/A - secret statistique;20,0;0,0
2170;Châtillon-sur-Oise;0,0;125;1;47.7;75,0;24780;0,0;0,0
2171;Chaudardes;0,0;91;3;19.4;83.9;24500;0,0;0,0
2172;Chaudun;21.6;244;10;28.6;84.7;24190;45.9;2.7
2173;Chauny;28.4;11456;421;862.7;69.4;18580;18.8;4,0
2174;Chavignon;25.5;852;14;73.8;74.5;22600;36.6;25.5
2175;Chavigny;25,0;159;2;30.1;75.3;21230;0,0;0,0
2176;Chavonne;73.3;210;4;58,0;71.9;20760;0,0;0,0
2177;Chérêt;66.7;146;3;39.4;68.8;23250;0,0;0,0
2178;Chermizy-Ailles;33.3;121;2;11.1;84.8;22740;0,0;0,0
2179;Chéry-Chartreuve;8.7;379;8;27.7;80.9;23450;0,0;39.1
2180;Chéry-lès-Pouilly;0,0;737;7;42.8;78.7;22150;3.6;5.5
2181;Chéry-lès-Rozoy;0,0;97;1;20.5;66.1;N/A - secret statistique;0,0;0,0
2182;Chevennes;0,0;128;2;21.1;74.7;20280;0,0;0,0
2183;Chevregny;0,0;191;1;21.6;74.8;24510;0,0;0,0
2184;Chevresis-Monceau;4.8;335;5;19.9;76.8;21220;0,0;0,0
2185;Chézy-en-Orxois;25,0;377;11;23.3;73.6;23140;0,0;18.8
2186;Chézy-sur-Marne;21.7;1308;34;58.3;77.9;24080;22.6;2.8
2187;Chierry;6.8;1169;23;414.5;78.9;24590;65,0;5.5
2188;Chigny;0,0;141;3;13.5;78.7;20520;66.7;0,0
2189;Chivres-en-Laonnois;0,0;354;7;26.1;73.6;20150;0,0;64.3
2190;Chivres-Val;32.1;532;8;96,0;80.4;22790;7.1;14.3
2191;Chivy-lès-Étouvelles;67.6;488;11;137.9;76.4;22990;0,0;8.8
2192;Chouy;50,0;371;10;18.5;76.4;22180;5.6;0,0
2193;Cierges;N/A - division par 0;64;0;7.8;88.2;N/A - secret statistique;N/A - division par 0;N/A - division par 0
2194;Cilly;0,0;175;2;18.8;73.5;19560;0,0;0,0
2195;Ciry-Salsogne;14.6;892;19;99.7;77.4;24060;16.6;59.1
2196;Clacy-et-Thierret;93.3;294;7;69.8;72.3;25390;0,0;3.3
2197;Clairfontaine;27.5;522;10;36.5;74,0;23510;2,0;26.5
2198;Clamecy;0,0;238;3;70,0;66.2;23230;14.3;0,0
2199;Clastres;0,0;590;6;71.6;74.6;21930;0,0;0,0
2200;Clermont-les-Fermes;45.5;99;8;10.6;59.7;N/A - secret statistique;0,0;0,0
2201;Cœuvres-et-Valsery;8.6;466;13;37.2;82.5;24510;1.1;3.2
2203;Coincy;34.7;1281;24;74.3;73.2;20580;28.7;3,0
2204;Coingt;0,0;63;2;8.6;69.7;N/A - secret statistique;0,0;0,0
2205;Colligis-Crandelain;25,0;212;3;32.5;80,0;22400;0,0;0,0
2206;Colonfay;N/A - division par 0;72;1;21.9;62.9;N/A - secret statistique;N/A - division par 0;N/A - division par 0
2207;Commenchon;0,0;219;1;65.8;73,0;23680;0,0;0,0
2208;Concevreux;53.3;260;5;20.8;75.9;24070;0,0;13.3
2209;Condé-en-Brie;15.9;658;26;144.3;81.3;22080;6.2;25.5
2210;Condé-sur-Aisne;0,0;358;3;96,0;77.2;22960;0,0;33.3
2211;Condé-sur-Suippe;41.5;343;11;58.8;84.6;22530;0,0;4.9
2212;Condren;88.3;682;23;122.2;70,0;22270;4.9;0.5
2213;Connigis;0,0;318;10;58.2;83.9;22390;0,0;0,0
2214;Contescourt;0,0;61;2;17.8;71.1;N/A - secret statistique;0,0;0,0
2215;Corbeny;12.3;849;22;55.7;80.1;22490;22.6;1.4
2216;Corcy;22.2;318;5;43.9;84,0;24090;0,0;0,0
2217;Coucy-le-Château-Auffrique;45.2;989;39;86.3;78.1;22120;8.5;2,0
2218;Coucy-lès-Eppes;40.6;647;23;107.3;80.1;22440;12.5;34.4
2219;Coucy-la-Ville;0,0;195;6;31.9;70.6;20440;0,0;6.1
2220;Coulonges-Cohan;2.5;443;17;15.4;83.5;22040;7.5;10,0
2221;Coupru;0,0;159;3;20.3;83.2;24820;0,0;0,0
2222;Courbes;25,0;39;2;12.3;66.7;N/A - secret statistique;0,0;0,0
2223;Courboin;0,0;301;3;21.4;82.1;21900;0,0;55.6
2224;Courcelles-sur-Vesle;85.7;348;6;39.5;76.3;21440;0,0;0,0
2225;Courchamps;0,0;82;1;30.1;75.6;N/A - secret statistique;0,0;0,0
2226;Courmelles;83.6;1831;23;270.9;75.8;22730;7.2;1.3
2227;Courmont;0,0;123;2;12.5;80,0;22630;0,0;0,0
2228;Courtemont-Varennes;1.8;353;8;59,0;77.7;21750;48.8;1.8
2229;Courtrizy-et-Fussigny;25,0;76;3;18,0;72.5;N/A - secret statistique;0,0;0,0
2230;Couvrelles;48,0;177;6;23.6;79.5;21890;8,0;28,0
2231;Couvron-et-Aumencourt;33.3;931;11;69.8;77.4;20170;12.5;12.5
2232;Coyolles;5.9;366;17;14.9;52.9;22930;4.3;0,0
2233;Cramaille;89.6;133;3;16.4;80.7;22370;0,0;0,0
2234;Craonne;14.3;85;5;9.9;76.9;N/A - secret statistique;0,0;0,0
2235;Craonnelle;0,0;118;3;20,0;79.7;20300;0,0;0,0
2236;Crécy-au-Mont;34.8;323;10;27.3;74.3;20610;0,0;21.7
2237;Crécy-sur-Serre;16.1;1487;52;83.1;78.4;20300;4.4;2,0
2238;Crépy;26.8;1807;33;65.2;77.6;20740;5.5;20.2
2239;Crézancy;21.9;1193;26;169,0;71.5;20650;42.8;0,0
2240;Croix-Fonsomme;10,0;187;7;20,0;72.2;21140;0,0;0,0
2241;La Croix-sur-Ourcq;42.9;89;4;8.5;79.1;N/A - secret statistique;0,0;14.3
2242;Crouttes-sur-Marne;0,0;607;25;140.2;80.7;23730;0,0;2.9
2243;Crouy;68.8;3041;83;293,0;75.5;20820;8.5;2.7
2244;Crupilly;16.7;64;4;18.2;71.4;N/A - secret statistique;0,0;0,0
2245;Cuffies;8.2;1760;26;350.6;66,0;21430;30.7;3.7
2246;Cugny;12.5;605;9;64.4;76.5;21670;0,0;50,0
2248;Cuirieux;0,0;154;2;23.8;80.4;18830;0,0;0,0
2249;Cuiry-Housse;63.6;102;7;11.9;75,0;23420;0,0;0,0
2250;Cuiry-lès-Chaudardes;0,0;80;2;15.5;89.1;N/A - secret statistique;0,0;0,0
2251;Cuiry-lès-Iviers;N/A - division par 0;26;0;5.4;78.6;N/A - secret statistique;N/A - division par 0;N/A - division par 0
2252;Cuissy-et-Geny;0,0;71;3;14.3;82.6;N/A - secret statistique;0,0;28.6
2253;Cuisy-en-Almont;0,0;358;6;39,0;77.4;24260;0,0;5.9
2254;Cutry;0,0;126;1;26.3;83.7;24460;0,0;0,0
2255;Cys-la-Commune;0,0;159;1;36.2;80.4;20660;0,0;0,0
2256;Dagny-Lambercy;16.7;125;4;12.5;70.5;20490;0,0;0,0
2257;Dallon;10.5;431;8;74.2;82.6;27180;5.3;73.7
2258;Dammard;32.5;375;8;47.1;77.7;22140;0,0;50,0
2259;Dampleux;30.3;378;8;46.2;80.3;25610;0,0;0,0
2260;Danizy;4.2;624;7;139,0;74.9;19930;25,0;0,0
2261;Dercy;0,0;394;4;35.3;70,0;21950;72.2;16.7
2262;Deuillet;0,0;202;7;53.7;74.2;22500;0,0;57.1
2263;Dhuizel;0,0;113;1;16.6;67.6;23820;0,0;0,0
2264;Dizy-le-Gros;31,0;722;26;36.2;72.9;19340;2.8;35.2
2265;Dohis;N/A - division par 0;82;0;10.1;79.5;N/A - secret statistique;N/A - division par 0;N/A - division par 0
2266;Dolignon;0,0;35;1;10.4;88.9;N/A - secret statistique;0,0;0,0
2267;Dommiers;37.5;306;6;42.3;75.2;23120;0,0;0,0
2268;Domptin;34.8;638;17;139.9;79.2;24440;6.5;6.5
2269;Dorengt;7.7;150;8;14.3;78.6;21180;0,0;0,0
2270;Douchy;17.5;159;10;31.5;76.4;21140;0,0;0,0
2271;Dravegny;11.1;132;5;8.4;75.6;18840;0,0;11.1
2272;Droizy;0,0;75;3;13.8;79.6;N/A - secret statistique;33.3;0,0
2273;Dury;95.5;194;3;25.1;82.8;22730;0,0;0,0
2274;Ébouleau;14.3;173;12;13.3;64,0;20730;0,0;19,0
2275;Effry;0,0;313;5;113,0;72.9;16390;86.7;0,0
2276;Englancourt;0,0;120;2;15.1;74.7;22940;0,0;0,0
2277;Épagny;57.1;339;4;30.8;70.8;21260;0,0;14.3
2278;Éparcy;57.1;34;3;4.5;77.8;N/A - secret statistique;0,0;0,0
2279;Épaux-Bézu;75.9;540;25;27.7;78.1;24860;8.2;12.1
2280;Épieds;33.3;411;10;22,0;75,0;24460;11.1;33.3
2281;L'Épine-aux-Bois;0,0;245;4;19.8;72.6;24210;0,0;55.6
2282;Eppes;0,0;438;5;56.8;79,0;21000;0,0;72.4
2283;Erlon;10.5;284;10;31.9;73.4;19790;21.1;0,0
2284;Erloy;0,0;100;3;13.4;76.3;N/A - secret statistique;0,0;0,0
2286;Esquéhéries;10,0;849;14;52.4;75.6;21000;32,0;0,0
2287;Essigny-le-Grand;70.9;1063;19;79.4;78.3;24790;5.5;18.2
2288;Essigny-le-Petit;9.3;351;10;77.5;76.3;21550;0,0;62.8
2289;Essises;44.4;412;6;56.4;79.8;24830;0,0;0,0
2290;Essômes-sur-Marne;37.1;2698;70;94.5;77.2;23660;33.1;4,0
2291;Estrées;0,0;408;7;58,0;71.7;21190;52.6;5.3
2292;Étampes-sur-Marne;14.7;1331;44;594.2;74.3;21900;9.9;2,0
2293;Étaves-et-Bocquiaux;5.3;546;7;39.9;77,0;21120;10.5;21.1
2294;Étouvelles;7.7;207;8;87,0;75.9;25310;0,0;90.8
2295;Étréaupont;33.3;845;26;48,0;74.8;19530;9.6;30.7
2296;Étreillers;24.8;1176;25;135.3;75,0;23170;5.6;0.6
2297;Étrépilly;0,0;125;3;24.4;76.6;23220;0,0;0,0
2298;Étreux;43.8;1455;25;140.4;69.3;19940;17.2;7,0
2299;Évergnicourt;3.7;526;6;57.5;78.6;22270;86,0;3.7
2302;Faverolles;26.3;351;10;25.5;84.1;24050;0,0;47.4
2303;Fayet;98.1;711;87;121.3;78.8;32330;0.3;0.5
2304;La Fère;22.3;2860;98;425,0;67.9;16210;3.3;4.9
2305;Fère-en-Tardenois;39.7;2881;95;141.2;75,0;19780;23.1;2.5
2306;La Ferté-Chevresis;3.1;521;13;21.8;68,0;20600;0,0;21.9
2307;La Ferté-Milon;40.1;2040;47;111.2;79.3;22930;17.2;2.5
2308;Fesmy-le-Sart;38.1;516;12;32.1;73.2;19670;4.8;23.8
2309;Festieux;4.2;707;6;106,0;77.8;21460;0,0;37.5
2310;Fieulaine;26.7;249;5;32.2;78.2;23300;0,0;33.3
2312;La Flamengrie;27.4;1098;23;41.5;77.5;21260;15.6;29.6
2313;Flavigny-le-Grand-et-Beaurain;45.9;438;10;32.1;74.1;21670;29.7;0,0
2315;Flavy-le-Martel;19.3;1698;33;132.3;73,0;21150;2.9;6.1
2316;Fleury;64.1;126;5;19.4;74.4;26560;0,0;30.8
2317;Fluquières;20,0;198;2;37.8;84.6;26590;0,0;0,0
2318;Folembray;24,0;1362;29;153.9;72.3;20330;46.2;3.8
2319;Fonsomme;23.8;517;10;53.9;70.5;20590;0,0;9.5
2320;Fontaine-lès-Clercs;50,0;230;4;43.2;78.7;26300;0,0;0,0
2321;Fontaine-lès-Vervins;12.6;866;32;43.9;75.4;22120;29.5;8.8
2322;Fontaine-Notre-Dame;51.9;379;10;31.8;78.8;24950;0,0;29.6
2323;Fontaine-Uterte;0,0;135;3;23.4;75,0;23020;0,0;0,0
2324;Fontenelle;37.5;289;5;27.6;80.5;21680;0,0;0,0
2326;Fontenoy;0,0;470;7;52,0;74,0;23650;0,0;0,0
2327;Foreste;16.1;164;8;33.2;76.3;18850;64.3;10.7
2328;Fossoy;18.2;524;14;73,0;78.3;24890;58.3;0,0
2329;Fourdrain;33.3;414;8;43.8;74.8;24060;4.8;9.5
